,Velocity,Note,Start,Duration,Message,MIDI
2183,64,34,736.0,1.0,note_on,
2184,64,34,736.0,1.0,note_off,
2185,64,12,736.0,1.0,note_on,
2186,64,12,736.0,1.0,note_off,
2187,64,25,736.0,1.0,note_on,
2188,64,25,736.0,1.0,note_off,
2189,64,10,737.0,1.0,note_on,
2190,64,10,737.0,1.0,note_off,
2191,64,11,739.0,1.0,note_on,
2192,64,11,739.0,1.0,note_off,
2193,64,8,740.0,1.0,note_on,
2194,64,8,740.0,1.0,note_off,
2195,64,21,740.0,1.0,note_on,
2196,64,21,740.0,1.0,note_off,
2197,64,34,740.0,1.0,note_on,
2198,64,34,740.0,1.0,note_off,
2199,64,9,740.0,1.0,note_on,
2200,64,9,740.0,1.0,note_off,
2201,64,4,740.0,1.0,note_on,
2202,64,4,740.0,1.0,note_off,
2203,64,4,742.0,1.0,note_on,
2204,64,4,742.0,1.0,note_off,
2205,64,1,742.0,1.0,note_on,
2206,64,1,742.0,1.0,note_off,
2207,64,18,743.0,1.0,note_on,
2208,64,18,743.0,1.0,note_off,
2209,64,7,744.0,1.0,note_on,
2210,64,7,744.0,1.0,note_off,
2211,64,34,744.0,1.0,note_on,
2212,64,34,744.0,1.0,note_off,
2213,64,29,745.0,1.0,note_on,
2214,64,29,745.0,1.0,note_off,
2215,64,17,745.0,1.0,note_on,
2216,64,17,745.0,1.0,note_off,
2217,64,27,746.0,1.0,note_on,
2218,64,27,746.0,1.0,note_off,
2219,64,19,747.0,1.0,note_on,
2220,64,19,747.0,1.0,note_off,
2221,64,28,748.0,1.0,note_on,
2222,64,28,748.0,1.0,note_off,
2223,64,32,748.0,1.0,note_on,
2224,64,32,748.0,1.0,note_off,
2225,64,8,748.0,1.0,note_on,
2226,64,8,748.0,1.0,note_off,
2227,64,29,749.0,1.0,note_on,
2228,64,29,749.0,1.0,note_off,
2229,64,19,750.0,1.0,note_on,
2230,64,19,750.0,1.0,note_off,
2231,64,25,751.0,1.0,note_on,
2232,64,25,751.0,1.0,note_off,
2233,64,23,752.0,1.0,note_on,
2234,64,23,752.0,1.0,note_off,
2235,64,6,752.0,1.0,note_on,
2236,64,6,752.0,1.0,note_off,
2237,64,18,752.0,1.0,note_on,
2238,64,18,752.0,1.0,note_off,
2239,64,28,753.0,1.0,note_on,
2240,64,28,753.0,1.0,note_off,
2241,64,10,754.0,1.0,note_on,
2242,64,10,754.0,1.0,note_off,
2243,64,5,755.0,1.0,note_on,
2244,64,5,755.0,1.0,note_off,
2245,64,26,755.0,1.0,note_on,
2246,64,26,755.0,1.0,note_off,
2247,64,16,756.0,1.0,note_on,
2248,64,16,756.0,1.0,note_off,
2249,64,27,756.0,1.0,note_on,
2250,64,27,756.0,1.0,note_off,
2251,64,22,757.0,1.0,note_on,
2252,64,22,757.0,1.0,note_off,
2253,64,21,758.0,1.0,note_on,
2254,64,21,758.0,1.0,note_off,
2255,64,32,758.0,1.0,note_on,
2256,64,32,758.0,1.0,note_off,
2257,64,8,760.0,1.0,note_on,
2258,64,8,760.0,1.0,note_off,
2259,64,30,760.0,1.0,note_on,
2260,64,30,760.0,1.0,note_off,
2261,64,9,760.0,1.0,note_on,
2262,64,9,760.0,1.0,note_off,
2263,64,19,760.0,1.0,note_on,
2264,64,19,760.0,1.0,note_off,
2265,64,22,760.0,1.0,note_on,
2266,64,22,760.0,1.0,note_off,
2267,64,22,761.0,1.0,note_on,
2268,64,22,761.0,1.0,note_off,
2269,64,26,763.0,1.0,note_on,
2270,64,26,763.0,1.0,note_off,
2271,64,1,764.0,1.0,note_on,
2272,64,1,764.0,1.0,note_off,
2273,64,20,764.0,1.0,note_on,
2274,64,20,764.0,1.0,note_off,
2275,64,8,764.0,1.0,note_on,
2276,64,8,764.0,1.0,note_off,
2277,64,1,765.0,1.0,note_on,
2278,64,1,765.0,1.0,note_off,
2279,64,12,766.0,1.0,note_on,
2280,64,12,766.0,1.0,note_off,
2281,64,14,766.0,1.0,note_on,
2282,64,14,766.0,1.0,note_off,
2283,64,8,768.0,1.0,note_on,
2284,64,8,768.0,1.0,note_off,
2285,64,20,768.0,1.0,note_on,
2286,64,20,768.0,1.0,note_off,
2287,64,20,770.0,1.0,note_on,
2288,64,20,770.0,1.0,note_off,
2289,64,0,770.0,1.0,note_on,
2290,64,0,770.0,1.0,note_off,
2291,64,19,771.0,1.0,note_on,
2292,64,19,771.0,1.0,note_off,
2293,64,25,772.0,1.0,note_on,
2294,64,25,772.0,1.0,note_off,
2295,64,34,772.0,1.0,note_on,
2296,64,34,772.0,1.0,note_off,
2297,64,2,773.0,1.0,note_on,
2298,64,2,773.0,1.0,note_off,
2299,64,26,774.0,1.0,note_on,
2300,64,26,774.0,1.0,note_off,
2301,64,1,774.0,1.0,note_on,
2302,64,1,774.0,1.0,note_off,
2303,64,11,775.0,1.0,note_on,
2304,64,11,775.0,1.0,note_off,
2305,64,10,776.0,1.0,note_on,
2306,64,10,776.0,1.0,note_off,
2307,64,12,776.0,1.0,note_on,
2308,64,12,776.0,1.0,note_off,
2309,64,23,776.0,1.0,note_on,
2310,64,23,776.0,1.0,note_off,
2311,64,10,777.0,1.0,note_on,
2312,64,10,777.0,1.0,note_off,
2313,64,5,778.0,1.0,note_on,
2314,64,5,778.0,1.0,note_off,
2315,64,11,779.0,1.0,note_on,
2316,64,11,779.0,1.0,note_off,
2317,64,30,780.0,1.0,note_on,
2318,64,30,780.0,1.0,note_off,
2319,64,16,780.0,1.0,note_on,
2320,64,16,780.0,1.0,note_off,
2321,64,21,780.0,1.0,note_on,
2322,64,21,780.0,1.0,note_off,
2323,64,4,780.0,1.0,note_on,
2324,64,4,780.0,1.0,note_off,
2325,64,28,782.0,1.0,note_on,
2326,64,28,782.0,1.0,note_off,
2327,64,5,782.0,1.0,note_on,
2328,64,5,782.0,1.0,note_off,
2329,64,6,783.0,1.0,note_on,
2330,64,6,783.0,1.0,note_off,
2331,64,16,784.0,1.0,note_on,
2332,64,16,784.0,1.0,note_off,
2333,64,24,785.0,1.0,note_on,
2334,64,24,785.0,1.0,note_off,
2335,64,22,785.0,1.0,note_on,
2336,64,22,785.0,1.0,note_off,
2337,64,1,786.0,1.0,note_on,
2338,64,1,786.0,1.0,note_off,
2339,64,4,787.0,1.0,note_on,
2340,64,4,787.0,1.0,note_off,
2341,64,23,788.0,1.0,note_on,
2342,64,23,788.0,1.0,note_off,
2343,64,33,788.0,1.0,note_on,
2344,64,33,788.0,1.0,note_off,
2345,64,22,789.0,1.0,note_on,
2346,64,22,789.0,1.0,note_off,
2347,64,21,790.0,1.0,note_on,
2348,64,21,790.0,1.0,note_off,
2349,64,19,790.0,1.0,note_on,
2350,64,19,790.0,1.0,note_off,
2351,64,1,791.0,1.0,note_on,
2352,64,1,791.0,1.0,note_off,
2353,64,1,792.0,1.0,note_on,
2354,64,1,792.0,1.0,note_off,
2355,64,4,792.0,1.0,note_on,
2356,64,4,792.0,1.0,note_off,
2357,64,16,792.0,1.0,note_on,
2358,64,16,792.0,1.0,note_off,
2359,64,29,793.0,1.0,note_on,
2360,64,29,793.0,1.0,note_off,
2361,64,12,794.0,1.0,note_on,
2362,64,12,794.0,1.0,note_off,
2363,64,32,795.0,1.0,note_on,
2364,64,32,795.0,1.0,note_off,
2365,64,16,796.0,1.0,note_on,
2366,64,16,796.0,1.0,note_off,
2367,64,13,796.0,1.0,note_on,
2368,64,13,796.0,1.0,note_off,
2369,64,15,797.0,1.0,note_on,
2370,64,15,797.0,1.0,note_off,
2371,64,13,798.0,1.0,note_on,
2372,64,13,798.0,1.0,note_off,
2373,64,24,800.0,1.0,note_on,
2374,64,24,800.0,1.0,note_off,
2375,64,8,800.0,1.0,note_on,
2376,64,8,800.0,1.0,note_off,
2377,64,4,800.0,1.0,note_on,
2378,64,4,800.0,1.0,note_off,
2379,64,17,800.0,1.0,note_on,
2380,64,17,800.0,1.0,note_off,
2381,64,0,800.0,1.0,note_on,
2382,64,0,800.0,1.0,note_off,
2383,64,23,800.0,1.0,note_on,
2384,64,23,800.0,1.0,note_off,
2385,64,9,800.0,1.0,note_on,
2386,64,9,800.0,1.0,note_off,
2387,64,1,801.0,1.0,note_on,
2388,64,1,801.0,1.0,note_off,
2389,64,31,802.0,1.0,note_on,
2390,64,31,802.0,1.0,note_off,
2391,64,26,803.0,1.0,note_on,
2392,64,26,803.0,1.0,note_off,
2393,64,8,804.0,1.0,note_on,
2394,64,8,804.0,1.0,note_off,
2395,64,1,804.0,1.0,note_on,
2396,64,1,804.0,1.0,note_off,
2397,64,31,805.0,1.0,note_on,
2398,64,31,805.0,1.0,note_off,
2399,64,14,806.0,1.0,note_on,
2400,64,14,806.0,1.0,note_off,
2401,64,11,806.0,1.0,note_on,
2402,64,11,806.0,1.0,note_off,
2403,64,3,808.0,1.0,note_on,
2404,64,3,808.0,1.0,note_off,
2405,64,8,808.0,1.0,note_on,
2406,64,8,808.0,1.0,note_off,
2407,64,0,810.0,1.0,note_on,
2408,64,0,810.0,1.0,note_off,
2409,64,1,810.0,1.0,note_on,
2410,64,1,810.0,1.0,note_off,
2411,64,19,811.0,1.0,note_on,
2412,64,19,811.0,1.0,note_off,
2413,64,14,812.0,1.0,note_on,
2414,64,14,812.0,1.0,note_off,
2415,64,16,812.0,1.0,note_on,
2416,64,16,812.0,1.0,note_off,
2417,64,11,812.0,1.0,note_on,
2418,64,11,812.0,1.0,note_off,
2419,64,22,813.0,1.0,note_on,
2420,64,22,813.0,1.0,note_off,
2421,64,21,814.0,1.0,note_on,
2422,64,21,814.0,1.0,note_off,
2423,64,11,815.0,1.0,note_on,
2424,64,11,815.0,1.0,note_off,
2425,64,1,816.0,1.0,note_on,
2426,64,1,816.0,1.0,note_off,
2427,64,8,816.0,1.0,note_on,
2428,64,8,816.0,1.0,note_off,
2429,64,10,817.0,1.0,note_on,
2430,64,10,817.0,1.0,note_off,
2431,64,11,819.0,1.0,note_on,
2432,64,11,819.0,1.0,note_off,
2433,64,23,820.0,1.0,note_on,
2434,64,23,820.0,1.0,note_off,
2435,64,0,820.0,1.0,note_on,
2436,64,0,820.0,1.0,note_off,
2437,64,22,820.0,1.0,note_on,
2438,64,22,820.0,1.0,note_off,
2439,64,8,820.0,1.0,note_on,
2440,64,8,820.0,1.0,note_off,
2441,64,13,822.0,1.0,note_on,
2442,64,13,822.0,1.0,note_off,
2443,64,4,822.0,1.0,note_on,
2444,64,4,822.0,1.0,note_off,
2445,64,15,823.0,1.0,note_on,
2446,64,15,823.0,1.0,note_off,
2447,64,16,824.0,1.0,note_on,
2448,64,16,824.0,1.0,note_off,
2449,64,14,824.0,1.0,note_on,
2450,64,14,824.0,1.0,note_off,
2451,64,15,824.0,1.0,note_on,
2452,64,15,824.0,1.0,note_off,
2453,64,17,825.0,1.0,note_on,
2454,64,17,825.0,1.0,note_off,
2455,64,2,826.0,1.0,note_on,
2456,64,2,826.0,1.0,note_off,
2457,64,4,827.0,1.0,note_on,
2458,64,4,827.0,1.0,note_off,
2459,64,1,828.0,1.0,note_on,
2460,64,1,828.0,1.0,note_off,
2461,64,30,828.0,1.0,note_on,
2462,64,30,828.0,1.0,note_off,
2463,64,7,829.0,1.0,note_on,
2464,64,7,829.0,1.0,note_off,
2465,64,19,830.0,1.0,note_on,
2466,64,19,830.0,1.0,note_off,
2467,64,14,830.0,1.0,note_on,
2468,64,14,830.0,1.0,note_off,
2469,64,22,831.0,1.0,note_on,
2470,64,22,831.0,1.0,note_off,
2471,64,5,832.0,1.0,note_on,
2472,64,5,832.0,1.0,note_off,
2473,64,6,832.0,1.0,note_on,
2474,64,6,832.0,1.0,note_off,
2475,64,28,833.0,1.0,note_on,
2476,64,28,833.0,1.0,note_off,
2477,64,10,834.0,1.0,note_on,
2478,64,10,834.0,1.0,note_off,
2479,64,32,835.0,1.0,note_on,
2480,64,32,835.0,1.0,note_off,
2481,64,34,836.0,1.0,note_on,
2482,64,34,836.0,1.0,note_off,
2483,64,2,837.0,1.0,note_on,
2484,64,2,837.0,1.0,note_off,
2485,64,32,838.0,1.0,note_on,
2486,64,32,838.0,1.0,note_off,
2487,64,1,838.0,1.0,note_on,
2488,64,1,838.0,1.0,note_off,
2489,64,9,840.0,1.0,note_on,
2490,64,9,840.0,1.0,note_off,
2491,64,24,840.0,1.0,note_on,
2492,64,24,840.0,1.0,note_off,
2493,64,30,840.0,1.0,note_on,
2494,64,30,840.0,1.0,note_off,
2495,64,1,840.0,1.0,note_on,
2496,64,1,840.0,1.0,note_off,
2497,64,23,840.0,1.0,note_on,
2498,64,23,840.0,1.0,note_off,
2499,64,17,840.0,1.0,note_on,
2500,64,17,840.0,1.0,note_off,
2501,64,28,841.0,1.0,note_on,
2502,64,28,841.0,1.0,note_off,
2503,64,11,843.0,1.0,note_on,
2504,64,11,843.0,1.0,note_off,
2505,64,19,844.0,1.0,note_on,
2506,64,19,844.0,1.0,note_off,
2507,64,34,844.0,1.0,note_on,
2508,64,34,844.0,1.0,note_off,
2509,64,28,844.0,1.0,note_on,
2510,64,28,844.0,1.0,note_off,
2511,64,12,846.0,1.0,note_on,
2512,64,12,846.0,1.0,note_off,
2513,64,14,846.0,1.0,note_on,
2514,64,14,846.0,1.0,note_off,
2515,64,25,848.0,1.0,note_on,
2516,64,25,848.0,1.0,note_off,
2517,64,16,848.0,1.0,note_on,
2518,64,16,848.0,1.0,note_off,
2519,64,9,850.0,1.0,note_on,
2520,64,9,850.0,1.0,note_off,
2521,64,0,850.0,1.0,note_on,
2522,64,0,850.0,1.0,note_off,
2523,64,17,850.0,1.0,note_on,
2524,64,17,850.0,1.0,note_off,
2525,64,19,851.0,1.0,note_on,
2526,64,19,851.0,1.0,note_off,
2527,64,30,852.0,1.0,note_on,
2528,64,30,852.0,1.0,note_off,
2529,64,21,852.0,1.0,note_on,
2530,64,21,852.0,1.0,note_off,
2531,64,1,853.0,1.0,note_on,
2532,64,1,853.0,1.0,note_off,
2533,64,2,854.0,1.0,note_on,
2534,64,2,854.0,1.0,note_off,
2535,64,26,854.0,1.0,note_on,
2536,64,26,854.0,1.0,note_off,
2537,64,19,855.0,1.0,note_on,
2538,64,19,855.0,1.0,note_off,
2539,64,32,856.0,1.0,note_on,
2540,64,32,856.0,1.0,note_off,
2541,64,18,856.0,1.0,note_on,
2542,64,18,856.0,1.0,note_off,
2543,64,20,856.0,1.0,note_on,
2544,64,20,856.0,1.0,note_off,
2545,64,30,856.0,1.0,note_on,
2546,64,30,856.0,1.0,note_off,
2547,64,10,857.0,1.0,note_on,
2548,64,10,857.0,1.0,note_off,
2549,64,22,858.0,1.0,note_on,
2550,64,22,858.0,1.0,note_off,
2551,64,26,859.0,1.0,note_on,
2552,64,26,859.0,1.0,note_off,
2553,64,34,860.0,1.0,note_on,
2554,64,34,860.0,1.0,note_off,
2555,64,11,860.0,1.0,note_on,
2556,64,11,860.0,1.0,note_off,
2557,64,23,860.0,1.0,note_on,
2558,64,23,860.0,1.0,note_off,
2559,64,14,860.0,1.0,note_on,
2560,64,14,860.0,1.0,note_off,
2561,64,7,862.0,1.0,note_on,
2562,64,7,862.0,1.0,note_off,
2563,64,20,862.0,1.0,note_on,
2564,64,20,862.0,1.0,note_off,
2565,64,12,863.0,1.0,note_on,
2566,64,12,863.0,1.0,note_off,
2567,64,12,864.0,1.0,note_on,
2568,64,12,864.0,1.0,note_off,
2569,64,16,864.0,1.0,note_on,
2570,64,16,864.0,1.0,note_off,
2571,64,9,865.0,1.0,note_on,
2572,64,9,865.0,1.0,note_off,
2573,64,12,865.0,1.0,note_on,
2574,64,12,865.0,1.0,note_off,
2575,64,25,866.0,1.0,note_on,
2576,64,25,866.0,1.0,note_off,
2577,64,32,867.0,1.0,note_on,
2578,64,32,867.0,1.0,note_off,
2579,64,16,868.0,1.0,note_on,
2580,64,16,868.0,1.0,note_off,
2581,64,10,868.0,1.0,note_on,
2582,64,10,868.0,1.0,note_off,
2583,64,13,869.0,1.0,note_on,
2584,64,13,869.0,1.0,note_off,
2585,64,13,870.0,1.0,note_on,
2586,64,13,870.0,1.0,note_off,
2587,64,19,870.0,1.0,note_on,
2588,64,19,870.0,1.0,note_off,
2589,64,5,871.0,1.0,note_on,
2590,64,5,871.0,1.0,note_off,
2591,64,29,872.0,1.0,note_on,
2592,64,29,872.0,1.0,note_off,
2593,64,34,872.0,1.0,note_on,
2594,64,34,872.0,1.0,note_off,
2595,64,1,873.0,1.0,note_on,
2596,64,1,873.0,1.0,note_off,
2597,64,15,874.0,1.0,note_on,
2598,64,15,874.0,1.0,note_off,
2599,64,4,875.0,1.0,note_on,
2600,64,4,875.0,1.0,note_off,
2601,64,13,876.0,1.0,note_on,
2602,64,13,876.0,1.0,note_off,
2603,64,8,876.0,1.0,note_on,
2604,64,8,876.0,1.0,note_off,
2605,64,26,876.0,1.0,note_on,
2606,64,26,876.0,1.0,note_off,
2607,64,21,877.0,1.0,note_on,
2608,64,21,877.0,1.0,note_off,
2609,64,22,878.0,1.0,note_on,
2610,64,22,878.0,1.0,note_off,
2611,64,17,880.0,1.0,note_on,
2612,64,17,880.0,1.0,note_off,
2613,64,6,880.0,1.0,note_on,
2614,64,6,880.0,1.0,note_off,
2615,64,0,880.0,1.0,note_on,
2616,64,0,880.0,1.0,note_off,
2617,64,3,880.0,1.0,note_on,
2618,64,3,880.0,1.0,note_off,
2619,64,23,880.0,1.0,note_on,
2620,64,23,880.0,1.0,note_off,
2621,64,34,880.0,1.0,note_on,
2622,64,34,880.0,1.0,note_off,
2623,64,7,880.0,1.0,note_on,
2624,64,7,880.0,1.0,note_off,
2625,64,31,881.0,1.0,note_on,
2626,64,31,881.0,1.0,note_off,
2627,64,1,882.0,1.0,note_on,
2628,64,1,882.0,1.0,note_off,
2629,64,32,883.0,1.0,note_on,
2630,64,32,883.0,1.0,note_off,
2631,64,30,884.0,1.0,note_on,
2632,64,30,884.0,1.0,note_off,
2633,64,10,885.0,1.0,note_on,
2634,64,10,885.0,1.0,note_off,
2635,64,26,886.0,1.0,note_on,
2636,64,26,886.0,1.0,note_off,
2637,64,14,886.0,1.0,note_on,
2638,64,14,886.0,1.0,note_off,
2639,64,1,888.0,1.0,note_on,
2640,64,1,888.0,1.0,note_off,
2641,64,22,888.0,1.0,note_on,
2642,64,22,888.0,1.0,note_off,
2643,64,34,888.0,1.0,note_on,
2644,64,34,888.0,1.0,note_off,
2645,64,12,888.0,1.0,note_on,
2646,64,12,888.0,1.0,note_off,
2647,64,17,890.0,1.0,note_on,
2648,64,17,890.0,1.0,note_off,
2649,64,4,891.0,1.0,note_on,
2650,64,4,891.0,1.0,note_off,
2651,64,34,892.0,1.0,note_on,
2652,64,34,892.0,1.0,note_off,
2653,64,18,892.0,1.0,note_on,
2654,64,18,892.0,1.0,note_off,
2655,64,14,892.0,1.0,note_on,
2656,64,14,892.0,1.0,note_off,
2657,64,13,893.0,1.0,note_on,
2658,64,13,893.0,1.0,note_off,
2659,64,12,894.0,1.0,note_on,
2660,64,12,894.0,1.0,note_off,
2661,64,26,895.0,1.0,note_on,
2662,64,26,895.0,1.0,note_off,
2663,64,6,896.0,1.0,note_on,
2664,64,6,896.0,1.0,note_off,
2665,64,5,896.0,1.0,note_on,
2666,64,5,896.0,1.0,note_off,
2667,64,10,897.0,1.0,note_on,
2668,64,10,897.0,1.0,note_off,
2669,64,11,899.0,1.0,note_on,
2670,64,11,899.0,1.0,note_off,
2671,64,0,900.0,1.0,note_on,
2672,64,0,900.0,1.0,note_off,
2673,64,30,900.0,1.0,note_on,
2674,64,30,900.0,1.0,note_off,
2675,64,8,900.0,1.0,note_on,
2676,64,8,900.0,1.0,note_off,
2677,64,5,902.0,1.0,note_on,
2678,64,5,902.0,1.0,note_off,
2679,64,19,902.0,1.0,note_on,
2680,64,19,902.0,1.0,note_off,
2681,64,12,903.0,1.0,note_on,
2682,64,12,903.0,1.0,note_off,
2683,64,28,904.0,1.0,note_on,
2684,64,28,904.0,1.0,note_off,
2685,64,30,904.0,1.0,note_on,
2686,64,30,904.0,1.0,note_off,
2687,64,9,905.0,1.0,note_on,
2688,64,9,905.0,1.0,note_off,
2689,64,27,906.0,1.0,note_on,
2690,64,27,906.0,1.0,note_off,
2691,64,19,907.0,1.0,note_on,
2692,64,19,907.0,1.0,note_off,
2693,64,32,908.0,1.0,note_on,
2694,64,32,908.0,1.0,note_off,
2695,64,28,908.0,1.0,note_on,
2696,64,28,908.0,1.0,note_off,
2697,64,16,908.0,1.0,note_on,
2698,64,16,908.0,1.0,note_off,
2699,64,1,909.0,1.0,note_on,
2700,64,1,909.0,1.0,note_off,
2701,64,21,910.0,1.0,note_on,
2702,64,21,910.0,1.0,note_off,
2703,64,11,910.0,1.0,note_on,
2704,64,11,910.0,1.0,note_off,
2705,64,20,911.0,1.0,note_on,
2706,64,20,911.0,1.0,note_off,
2707,64,12,912.0,1.0,note_on,
2708,64,12,912.0,1.0,note_off,
2709,64,30,912.0,1.0,note_on,
2710,64,30,912.0,1.0,note_off,
2711,64,25,913.0,1.0,note_on,
2712,64,25,913.0,1.0,note_off,
2713,64,10,914.0,1.0,note_on,
2714,64,10,914.0,1.0,note_off,
2715,64,12,915.0,1.0,note_on,
2716,64,12,915.0,1.0,note_off,
2717,64,26,915.0,1.0,note_on,
2718,64,26,915.0,1.0,note_off,
2719,64,23,916.0,1.0,note_on,
2720,64,23,916.0,1.0,note_off,
2721,64,6,916.0,1.0,note_on,
2722,64,6,916.0,1.0,note_off,
2723,64,28,917.0,1.0,note_on,
2724,64,28,917.0,1.0,note_off,
2725,64,27,918.0,1.0,note_on,
2726,64,27,918.0,1.0,note_off,
2727,64,11,918.0,1.0,note_on,
2728,64,11,918.0,1.0,note_off,
2729,64,17,920.0,1.0,note_on,
2730,64,17,920.0,1.0,note_off,
2731,64,23,920.0,1.0,note_on,
2732,64,23,920.0,1.0,note_off,
2733,64,26,920.0,1.0,note_on,
2734,64,26,920.0,1.0,note_off,
2735,64,14,920.0,1.0,note_on,
2736,64,14,920.0,1.0,note_off,
2737,64,34,920.0,1.0,note_on,
2738,64,34,920.0,1.0,note_off,
2739,64,18,920.0,1.0,note_on,
2740,64,18,920.0,1.0,note_off,
2741,64,1,921.0,1.0,note_on,
2742,64,1,921.0,1.0,note_off,
2743,64,19,923.0,1.0,note_on,
2744,64,19,923.0,1.0,note_off,
2745,64,23,924.0,1.0,note_on,
2746,64,23,924.0,1.0,note_off,
2747,64,25,924.0,1.0,note_on,
2748,64,25,924.0,1.0,note_off,
2749,64,1,924.0,1.0,note_on,
2750,64,1,924.0,1.0,note_off,
2751,64,9,925.0,1.0,note_on,
2752,64,9,925.0,1.0,note_off,
2753,64,14,926.0,1.0,note_on,
2754,64,14,926.0,1.0,note_off,
2755,64,18,926.0,1.0,note_on,
2756,64,18,926.0,1.0,note_off,
2757,64,23,928.0,1.0,note_on,
2758,64,23,928.0,1.0,note_off,
2759,64,5,928.0,1.0,note_on,
2760,64,5,928.0,1.0,note_off,
2761,64,7,930.0,1.0,note_on,
2762,64,7,930.0,1.0,note_off,
2763,64,9,930.0,1.0,note_on,
2764,64,9,930.0,1.0,note_off,
2765,64,4,930.0,1.0,note_on,
2766,64,4,930.0,1.0,note_off,
2767,64,11,931.0,1.0,note_on,
2768,64,11,931.0,1.0,note_off,
2769,64,28,932.0,1.0,note_on,
2770,64,28,932.0,1.0,note_off,
2771,64,30,932.0,1.0,note_on,
2772,64,30,932.0,1.0,note_off,
2773,64,13,933.0,1.0,note_on,
2774,64,13,933.0,1.0,note_off,
2775,64,4,934.0,1.0,note_on,
2776,64,4,934.0,1.0,note_off,
2777,64,15,934.0,1.0,note_on,
2778,64,15,934.0,1.0,note_off,
2779,64,32,935.0,1.0,note_on,
2780,64,32,935.0,1.0,note_off,
2781,64,12,936.0,1.0,note_on,
2782,64,12,936.0,1.0,note_off,
2783,64,16,936.0,1.0,note_on,
2784,64,16,936.0,1.0,note_off,
2785,64,22,936.0,1.0,note_on,
2786,64,22,936.0,1.0,note_off,
2787,64,10,937.0,1.0,note_on,
2788,64,10,937.0,1.0,note_off,
2789,64,5,938.0,1.0,note_on,
2790,64,5,938.0,1.0,note_off,
2791,64,4,939.0,1.0,note_on,
2792,64,4,939.0,1.0,note_off,
2793,64,23,940.0,1.0,note_on,
2794,64,23,940.0,1.0,note_off,
2795,64,34,940.0,1.0,note_on,
2796,64,34,940.0,1.0,note_off,
2797,64,4,940.0,1.0,note_on,
2798,64,4,940.0,1.0,note_off,
2799,64,6,940.0,1.0,note_on,
2800,64,6,940.0,1.0,note_off,
2801,64,25,942.0,1.0,note_on,
2802,64,25,942.0,1.0,note_off,
2803,64,22,942.0,1.0,note_on,
2804,64,22,942.0,1.0,note_off,
2805,64,18,943.0,1.0,note_on,
2806,64,18,943.0,1.0,note_off,
2807,64,21,944.0,1.0,note_on,
2808,64,21,944.0,1.0,note_off,
2809,64,34,944.0,1.0,note_on,
2810,64,34,944.0,1.0,note_off,
2811,64,0,945.0,1.0,note_on,
2812,64,0,945.0,1.0,note_off,
2813,64,27,945.0,1.0,note_on,
2814,64,27,945.0,1.0,note_off,
2815,64,28,946.0,1.0,note_on,
2816,64,28,946.0,1.0,note_off,
2817,64,32,947.0,1.0,note_on,
2818,64,32,947.0,1.0,note_off,
2819,64,8,948.0,1.0,note_on,
2820,64,8,948.0,1.0,note_off,
2821,64,1,948.0,1.0,note_on,
2822,64,1,948.0,1.0,note_off,
2823,64,28,949.0,1.0,note_on,
2824,64,28,949.0,1.0,note_off,
2825,64,32,950.0,1.0,note_on,
2826,64,32,950.0,1.0,note_off,
2827,64,25,951.0,1.0,note_on,
2828,64,25,951.0,1.0,note_off,
2829,64,33,952.0,1.0,note_on,
2830,64,33,952.0,1.0,note_off,
2831,64,8,952.0,1.0,note_on,
2832,64,8,952.0,1.0,note_off,
2833,64,28,953.0,1.0,note_on,
2834,64,28,953.0,1.0,note_off,
2835,64,12,954.0,1.0,note_on,
2836,64,12,954.0,1.0,note_off,
2837,64,20,955.0,1.0,note_on,
2838,64,20,955.0,1.0,note_off,
2839,64,26,955.0,1.0,note_on,
2840,64,26,955.0,1.0,note_off,
2841,64,16,956.0,1.0,note_on,
2842,64,16,956.0,1.0,note_off,
2843,64,13,956.0,1.0,note_on,
2844,64,13,956.0,1.0,note_off,
2845,64,1,957.0,1.0,note_on,
2846,64,1,957.0,1.0,note_off,
2847,64,2,958.0,1.0,note_on,
2848,64,2,958.0,1.0,note_off,
2849,64,9,960.0,1.0,note_on,
2850,64,9,960.0,1.0,note_off,
2851,64,20,960.0,1.0,note_on,
2852,64,20,960.0,1.0,note_off,
2853,64,24,960.0,1.0,note_on,
2854,64,24,960.0,1.0,note_off,
2855,64,8,960.0,1.0,note_on,
2856,64,8,960.0,1.0,note_off,
2857,64,1,961.0,1.0,note_on,
2858,64,1,961.0,1.0,note_off,
2859,64,1,962.0,1.0,note_on,
2860,64,1,962.0,1.0,note_off,
2861,64,4,963.0,1.0,note_on,
2862,64,4,963.0,1.0,note_off,
2863,64,1,964.0,1.0,note_on,
2864,64,1,964.0,1.0,note_off,
2865,64,8,964.0,1.0,note_on,
2866,64,8,964.0,1.0,note_off,
2867,64,25,965.0,1.0,note_on,
2868,64,25,965.0,1.0,note_off,
2869,64,14,966.0,1.0,note_on,
2870,64,14,966.0,1.0,note_off,
2871,64,4,966.0,1.0,note_on,
2872,64,4,966.0,1.0,note_off,
2873,64,28,968.0,1.0,note_on,
2874,64,28,968.0,1.0,note_off,
2875,64,30,968.0,1.0,note_on,
2876,64,30,968.0,1.0,note_off,
2877,64,5,968.0,1.0,note_on,
2878,64,5,968.0,1.0,note_off,
2879,64,17,970.0,1.0,note_on,
2880,64,17,970.0,1.0,note_off,
